NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Pizzeria By Mango Masala,500,"Italian,Pizza",Ajmer,Ana Sagar Lake,Casual Dining,Good,3.6,93
Honeydew,700,"Continental,South Indian,Fast Food,North Indian,Chinese,Mughlai",Ajmer,Railway Quarters,Casual Dining,Good,3.7,92
Pandit Restaurant,250,"Biryani,North Indian",Ajmer,Ana Sagar Lake,Casual Dining,Good,3.7,48
Kesar,500,"Mexican,South Indian,Fast Food,Desserts,Italian,North Indian,Chinese,Rajasthani",Ajmer,Kotra,Casual Dining,Good,3.5,56
Arora's Restaurant,400,"BBQ,Chinese,Roast Chicken,North Indian,Kebab,Afghan,Mughlai",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.7,47
The Tandoor Restaurant,300,"North Indian,Biryani,Chinese",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.6,41
Romy's Fine Dine,800,"Chinese,North Indian,Pizza,Biryani",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.4,48
Punjabi Tadka,250,Mughlai,Ajmer,Ana Sagar Lake,Casual Dining,Good,3.5,50
Balaji Juice,100,Beverages,Ajmer,Ana Sagar Lake,Beverage Shop,Good,3.5,33
Bake My Day,500,"Bakery,Fast Food",Ajmer,Adarsh Nagar,Bakery,Average,3.3,28
Coffo Holic,600,"South Indian,Fast Food,Cafe,Italian,North Indian,Bakery,BBQ,Afghan",Ajmer,Ana Sagar Lake,Café,Good,3.5,85
Striker,250,"Fast Food,North Indian",Ajmer,Panchsheel Nagar,Quick Bites,Good,3.5,75
chaat chatore,100,"Fast Food,Cafe,Indian,Pizza,Street Food",Ajmer,Ana Sagar Lake,Café,Average,3.4,46
Shankar's Chaat,60,Street Food,Ajmer,Ana Sagar Lake,Quick Bites,Good,3.5,44
Love Cafetaria,100,"Beverages,South Indian,Fast Food,Sandwich,Pizza,Chinese",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.5,67
Havmor,800,"North Indian,Pizza,Biryani",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.3,60
Karim's Restaurant,500,Mughlai,Ajmer,Pal Bhichala,Casual Dining,Good,3.6,51
Don Tomato,150,"Chinese,Sandwich,Fast Food,North Indian,Burger,Rolls,Pizza,South Indian",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.6,48
Midtown Grill,600,"North Indian,Chinese",Ajmer,Ana Sagar Lake,Casual Dining,Average,3.3,34
Manoj's Kake Di Hatti,400,"Fast Food,North Indian,Rajasthani",Ajmer,Dhola Bhata Colony,Quick Bites,Average,3.3,36
Vapor Cafe and Restaurant,500,North Indian,Ajmer,Panchsheel Nagar,Café,Average,3.4,64
Shamby's Cafe,200,"South Indian,Fast Food,Cafe,Pizza,Chinese,Coffee",Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,40
Jain Namkeen,150,Mithai,Ajmer,Hathi Khera,Sweet Shop,Good,3.5,25
Sindh Punjab Dhaba,400,"North Indian,Rajasthani",Ajmer,Ana Sagar Lake,Quick Bites,Good,3.7,39
FYI,200,Fast Food,Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,51
A-One Fast Food &Pizza Point,150,"Street Food,Fast Food,Sandwich,Pizza,Chinese,Momos,Coffee",Ajmer,Ana Sagar Lake,Quick Bites,Average,3.4,35
Momos Mania,150,"Burger,Fast Food,Pizza,Chinese",Ajmer,Dhola Bhata Colony,Casual Dining,None,NEW,NEW
Menu Restaurant,550,North Indian,Ajmer,Kotra,Casual Dining,Average,3.2,27
Laxmi Confectioners,150,Mithai,Ajmer,Railway Quarters,Confectionery,Average,3.4,48
Baba Soya chaap,150,Fast Food,Ajmer,Ana Sagar Lake,Food Truck,Average,3.3,15
Burger Street,300,"Ice Cream,Sandwich,Fast Food,Burger,Wraps,Coffee,Desserts",Ajmer,Panchsheel Nagar,Quick Bites,Average,3.3,21
Dhanna Kachori,20,North Indian,Ajmer,Panchsheel Nagar,Quick Bites,Average,3.4,15
Dhanna Kachori Vaishali,100,Fast Food,Ajmer,Ana Sagar Lake,Quick Bites,None,NEW,NEW
