NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Tiffinvala,300,"North Indian,Gujarati",Ahmedabad,Gota,none,Not rated,-,-
Latenight Bhukkads,300,"Fast Food,Chinese",Ahmedabad,Gurukul,none,Not rated,-,-
Rahul Fast Food,200,Fast Food,Ahmedabad,Nava Vadaj,Quick Bites,Not rated,-,-
Jainam Food Express,200,North Indian,Ahmedabad,Paldi,Quick Bites,Not rated,-,-
Hi5 Food Court,200,"Fast Food,Chinese,South Indian",Ahmedabad,Chandlodia,Quick Bites,Not rated,-,-
Green Chilly Chinese,350,Chinese,Ahmedabad,Thaltej,Quick Bites,Not rated,-,-
D Foodies,300,Fast Food,Ahmedabad,Isanpur,Quick Bites,Not rated,-,-
Falana Dhinkana,300,"Italian,Sandwich",Ahmedabad,Bopal,Quick Bites,None,NEW,NEW
Hungry Nights,250,Fast Food,Ahmedabad,Vejalpur,none,Not rated,-,-
Urban Kitli,300,Fast Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Not rated,-,-
Mighty Knights,300,Fast Food,Ahmedabad,Chandkheda,none,Not rated,-,-
Jay Kishan,350,"North Indian,Chinese",Ahmedabad,Naroda,Quick Bites,Not rated,-,-
Sabroso Night Delivery,350,Fast Food,Ahmedabad,C G Road,none,Not rated,-,-
Prayan's Cafe,300,Fast Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Not rated,-,-
Hunger Mitao,200,Fast Food,Ahmedabad,Vastrapur,none,Not rated,-,-
A Square,300,North Indian,Ahmedabad,First Exit Food Truck Park-- Bopal,Quick Bites,Not rated,-,-
Punjabi Virsa,350,North Indian,Ahmedabad,The Spicy Street Road-- Airport Gandhinagar Highway,Food Court,Not rated,-,-
China Town Chinese,250,Chinese,Ahmedabad,Gota,Kiosk,None,NEW,NEW
Chasko Punjabi Tadka,300,North Indian,Ahmedabad,The Spicy Street Road-- Airport Gandhinagar Highway,Food Court,Not rated,-,-
Jay Ambey Restaurant,300,"Chinese,Fast Food,North Indian,South Indian",Ahmedabad,Ashram Road,Quick Bites,Not rated,-,-
Turkish Grill,300,"Kebab,Salad,Arabian",Ahmedabad,Bodakdev,Quick Bites,Not rated,-,-
Eat Every Time,300,"North Indian,South Indian,Chinese",Ahmedabad,Satellite,Quick Bites,None,NEW,NEW
Surti Dhosa,200,South Indian,Ahmedabad,Baugban Food Court-- Nikol,Food Court,Not rated,-,-
New Topaz Ande Ka Tadka,600,North Indian,Ahmedabad,Vastral,Casual Dining,Not rated,-,-
Club Biryani,500,Biryani,Ahmedabad,C G Road,none,Not rated,-,-
Chinese Town,400,Chinese,Ahmedabad,SBR Social-- Bodakdev,Food Court,Not rated,-,-
RK Chinese and Mughlai,550,"Chinese,Mughlai",Ahmedabad,Sarkhej,Quick Bites,Not rated,-,-
Egg Platter,300,Fast Food,Ahmedabad,Satellite,Quick Bites,Not rated,-,-
R & G,350,"Thai,Fast Food",Ahmedabad,Highway Food Court-- Adalaj,Food Court,Not rated,-,-
Taste Of Punjab,160,North Indian,Ahmedabad,Vejalpur,none,Not rated,-,-
Sugarcane Island,200,Juices,Ahmedabad,Sola,Beverage Shop,Not rated,-,-
South Express,300,South Indian,Ahmedabad,SBR Social-- Bodakdev,Food Court,Not rated,-,-
Maruti Restaurant,200,Gujarati,Ahmedabad,Paldi,none,Not rated,-,-
Dilli Se Hoon,500,"North Indian,Sandwich",Ahmedabad,Gurukul,none,Not rated,-,-
Prem Mevad Ice Cream,150,"Juices,Beverages",Ahmedabad,Chopati-- Sector 16,Dessert Parlor,None,NEW,NEW
I'm Natural Sandwich,150,Sandwich,Ahmedabad,Bodakdev,Quick Bites,Not rated,-,-
Surti Chinese,300,Chinese,Ahmedabad,Baugban Food Court-- Nikol,Quick Bites,Not rated,-,-
Fit Cafe,250,"Healthy Food,Sandwich,Salad",Ahmedabad,Hansol,Quick Bites,Not rated,-,-
Raghav Gathiya,200,"North Indian,Gujarati,Fast Food",Ahmedabad,Bodakdev,Dhaba,Not rated,-,-
Taste of Spice,450,"North Indian,Chinese,Street Food,Fast Food",Ahmedabad,Chandkheda,Quick Bites,Not rated,-,-
The Dream's Cafe,200,Fast Food,Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Not rated,-,-
Firangi Food Box,400,"North Indian,Chinese,South Indian",Ahmedabad,Vejalpur,none,Not rated,-,-
Dangee Dums,400,"Bakery,Desserts",Ahmedabad,Hansol,Dessert Parlor,Not rated,-,-
Egg's Hub,200,Fast Food,Ahmedabad,Satellite,Quick Bites,Not rated,-,-
Kahawa-The Shake Factory,300,Beverages,Ahmedabad,Airport Gandhinagar Highway,Beverage Shop,Not rated,-,-
Chill Bro,500,"Fast Food,Beverages",Ahmedabad,Bopal,none,Not rated,-,-
The Food Factory,400,"North Indian,Fast Food",Ahmedabad,Vejalpur,none,Not rated,-,-
Cafe HideOut,300,Fast Food,Ahmedabad,C G Road,none,None,NEW,NEW
NonVeg Ka Tadka,450,"Chinese,Mughlai",Ahmedabad,Navrangpura,none,None,NEW,NEW
Palms Kitchen - Fairfield By Marriott,1500,"North Indian,Chinese,Fast Food",Ahmedabad,Ashram Road,Fine Dining,None,NEW,NEW
Hunger's Den,200,Street Food,Ahmedabad,The Spicy Street Road-- Airport Gandhinagar Highway,Food Court,Not rated,-,-
Khalsa-The Terrace Restaurant,300,"North Indian,Mexican",Ahmedabad,Satellite,Quick Bites,Not rated,-,-
Ashok Pan House,200,Paan,Ahmedabad,Hansol,Paan Shop,None,NEW,NEW
Hotel The Grand- MIdway,300,"Gujarati,North Indian",Ahmedabad,Sector 11-- Gandhinagar,Quick Bites,Not rated,-,-
Ice Studio,200,Beverages,Ahmedabad,SBR Social-- Bodakdev,Beverage Shop,Not rated,-,-
Tibb's Frankie,250,Street Food,Ahmedabad,Bodakdev,Food Court,Not rated,-,-
Waffle Kraft,300,Desserts,Ahmedabad,First Exit Food Truck Park-- Bopal,Dessert Parlor,Not rated,-,-
Hunger 's Den Dosa,300,"South Indian,Street Food",Ahmedabad,The Spicy Street-- Airport Gandhinagar Highway,Food Court,Not rated,-,-
Manek Chowk Ganthiya Corner,300,Fast Food,Ahmedabad,Mani Nagar,Quick Bites,None,NEW,NEW
Jay Jalaram Parotha,300,"North Indian,Street Food",Ahmedabad,Gurukul,Quick Bites,Not rated,-,-
Uncle Chicken Corner,400,North Indian,Ahmedabad,Chandkheda,Quick Bites,None,NEW,NEW
Dosa Hut,300,South Indian,Ahmedabad,Gota,Food Court,None,NEW,NEW
Santosh Fast Food,350,"Fast Food,South Indian",Ahmedabad,Naranpura,Quick Bites,None,NEW,NEW
Hot Spot,350,Chinese,Ahmedabad,The Spicy Street Road-- Airport Gandhinagar Highway,Food Court,Not rated,-,-
Daily Dose,200,Cafe,Ahmedabad,Bodakdev,Café,Not rated,-,-
Birmies,600,"North Indian,Chinese,Italian",Ahmedabad,Vastrapur,Casual Dining,Very Good,4.2,871
Brewich,1000,"North Indian,Italian",Ahmedabad,4D Square Mall-- Chandkheda,Casual Dining,Good,3.8,259
So Hi Kebabs & Curries Company,1000,"North Indian,Italian",Ahmedabad,Bodakdev,Casual Dining,Very Good,4.2,252
Foodsta,400,"North Indian,Fast Food,Chinese",Ahmedabad,Airport Gandhinagar Highway,Quick Bites,Average,3.1,576
