NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,CUSINE TYPE,RATING_TYPE,RATING,VOTES
Cafelicious,350,Cafe,Bhubaneswar,Patrapada,Café,Average,3.4,41
Khalo Ji,400,"North Indian,Chinese",Bhubaneswar,BMC Bhawani Mall-- Sahid Nagar,Quick Bites,Good,3.6,44
Hot N Spices,250,"North Indian,Chinese",Bhubaneswar,Patrapada,Quick Bites,Average,2.6,23
Momo's,200,Chinese,Bhubaneswar,Kharabela Nagar,Quick Bites,Good,3.5,31
Rock D Roll,200,"North Indian,Chinese",Bhubaneswar,Patia,Quick Bites,Average,3.3,30
Urban Tadka,800,"Continental,Chinese,Mughlai,North Indian",Bhubaneswar,Patia,Casual Dining,Good,3.6,50
WTF- What The Food,250,"Mexican,Italian,North Indian,Chinese",Bhubaneswar,Patia,Quick Bites,Average,2.7,63
Foodocoaster,250,"North Indian,Chinese",Bhubaneswar,BJB Nagar,Casual Dining,Good,3.5,29
Madhuban Restaurant,350,"North Indian,Chinese",Bhubaneswar,Patia,Quick Bites,Average,2.7,59
The Hungry Hippo,200,"Bengali,North Indian,Chinese",Bhubaneswar,Jatni,Quick Bites,None,NEW,NEW
Roja Fast Food,200,"Mughlai,North Indian",Bhubaneswar,Unit 4,Quick Bites,Good,3.6,55
Bengali Food Cuisine,200,Street Food,Bhubaneswar,Patia,Kiosk,Average,3.3,45
Ghass Fhuss,0,"Chinese,Pizza,North Indian,Biryani,Cafe",Bhubaneswar,Bapuji Nagar,Quick Bites,Good,3.7,61
Kasturi Restaurant,300,"North Indian,Chinese",Bhubaneswar,Kharabela Nagar,Quick Bites,Good,3.5,56
The Lassi Pub,150,"Beverages,Desserts",Bhubaneswar,Patia,Beverage Shop,None,NEW,NEW
New Aroma,600,"South Indian,Continental,Chinese,North Indian",Bhubaneswar,BJB Nagar,Casual Dining,Average,2.9,117
Regal-Ghar Aangan,400,"North Indian,Chinese,Mughlai",Bhubaneswar,Patia,Casual Dining,Good,3.6,45
Lucknow Kitchen,200,Biryani,Bhubaneswar,Sahid Nagar,Quick Bites,None,NEW,NEW
Sriyaram Sweets,200,Mithai,Bhubaneswar,Chandrasekharpur,Quick Bites,Good,3.6,58
Mukharuchi,250,Mithai,Bhubaneswar,Sahid Nagar,Quick Bites,Good,3.8,61
Swad Sagar,600,"North Indian,Chinese",Bhubaneswar,Nayapalli,Casual Dining,Average,2.6,75
Capital Taste,300,"North Indian,Chinese",Bhubaneswar,Sahid Nagar,Quick Bites,Good,3.5,25
THE KONNECT CAFE,400,Cafe,Bhubaneswar,Sahid Nagar,Café,Average,2.9,56
Black Spiny,200,"Biryani,Chinese",Bhubaneswar,Khandagiri,Food Truck,Average,2.9,71
Sardarjee Restaurant 2,300,North Indian,Bhubaneswar,Patia,Quick Bites,None,NEW,NEW
Mr.Biriyani,300,"North Indian,Biryani",Bhubaneswar,Chandrasekharpur,Quick Bites,Good,3.5,41
Rolls On Wheels,200,Rolls,Bhubaneswar,Patia,none,Good,3.6,50
Paradise Nandhha,400,South Indian,Bhubaneswar,Lakshmi Sagar,Quick Bites,Average,3.4,54
Nirmalaya,250,South Indian,Bhubaneswar,Kalinga Nagar,Quick Bites,Average,3.2,54
Chopsticks Restro Cafe,500,"Cafe,Chinese,Fast Food",Bhubaneswar,Rasulgarh,Café,Good,3.5,20
The Classy Biryani Kingdom,250,"North Indian,Chinese",Bhubaneswar,Jayadev Vihar,Quick Bites,Average,3.0,24
Hangout Eat & Drinks,250,"North Indian,Fast Food",Bhubaneswar,Patia,Quick Bites,Average,2.8,51
Mio Amore,200,"Fast Food,Bakery,Desserts",Bhubaneswar,Patia,Bakery,Average,3.3,53
The Royal Kitchen,250,"North Indian,Chinese",Bhubaneswar,Patia,Quick Bites,Good,3.6,15
Bikram Betal,500,"North Indian,Chinese",Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.1,9
Zaika,400,"North Indian,Chinese",Bhubaneswar,Kharabela Nagar,Quick Bites,Average,3.3,21
Biryani & More,400,Biryani,Bhubaneswar,Chandrasekharpur,Quick Bites,Good,3.6,62
Cookies- The Cake Cafe,500,"Cafe,Bakery",Bhubaneswar,Khandagiri,Café,Average,3.2,18
Hungrill Last Exit,250,"Chinese,Mexican,Sandwich,Burger",Bhubaneswar,Kharabela Nagar,Quick Bites,Average,3.2,30
Hotel Stellar,500,North Indian,Bhubaneswar,Patia,Casual Dining,Average,3.4,42
Taste of Orissa,300,Oriya,Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.2,41
ASIA SEVEN,300,Chinese,Bhubaneswar,Patrapada,Quick Bites,Good,3.6,21
Burnt,300,Fast Food,Bhubaneswar,Patia,Food Court,Good,3.8,40
Rice Bowl,550,"Chinese,North Indian",Bhubaneswar,Ashok Nagar,Casual Dining,Good,3.7,34
Giani,250,Desserts,Bhubaneswar,Sahid Nagar,Quick Bites,Good,3.9,81
Amaravathi Bistro,300,South Indian,Bhubaneswar,Sahid Nagar,Quick Bites,Average,2.9,36
Palash Pakhuda,200,"Indian,Chinese",Bhubaneswar,Kalinga Nagar,Quick Bites,Good,3.6,16
Debaballhava,400,"North Indian,Chinese",Bhubaneswar,Patia,Quick Bites,Average,3.3,43
Spice N Ice,500,"Fast Food,North Indian,South Indian",Bhubaneswar,Sahid Nagar,Quick Bites,Average,2.8,22
Il Tavolino,700,Pizza,Bhubaneswar,Kharabela Nagar,none,Average,2.8,32
Poonams Kitchen,100,North Indian,Bhubaneswar,Kharabela Nagar,Quick Bites,Average,3.3,9
Biriyani Darbar & Chinese Fast Food,350,"Biryani,North Indian,Rolls,Chinese",Bhubaneswar,Patia,Quick Bites,Average,3.4,28
Arun Ice Cream,100,"Ice Cream,Desserts",Bhubaneswar,Chandrasekharpur,Dessert Parlor,Good,3.9,17
Mitha & Pitha,250,"Oriya,Mithai",Bhubaneswar,Chandrasekharpur,Sweet Shop,Good,3.5,10
Satkaar,500,"North Indian,Chinese",Bhubaneswar,Jayadev Vihar,Quick Bites,Good,3.5,67
Juice Mania,150,"Juices,Sandwich",Bhubaneswar,Baramunda,Beverage Shop,Average,3.4,16
Kasturi Premium,300,"North Indian,Chinese",Bhubaneswar,Patia,Quick Bites,Good,3.6,36
So Yummy,200,"Chinese,Mexican,North Indian",Bhubaneswar,Kharabela Nagar,none,Good,3.8,71
Kafil's,700,"North Indian,Chinese,Mughlai,Biryani,Fast Food",Bhubaneswar,Chandrasekharpur,Casual Dining,Average,3.2,53
Vanakkam,400,South Indian,Bhubaneswar,Patia,Quick Bites,Average,3.3,38
Richie's Fastfood & Restaurant,250,"North Indian,Chinese",Bhubaneswar,Surya Nagar,Quick Bites,Average,3.4,17
Times of Biryani,300,Biryani,Bhubaneswar,Chandrasekharpur,none,Average,3.2,10
Desi Tadka,200,"North Indian,Chinese",Bhubaneswar,Jagmohan Nagar,Quick Bites,Average,3.1,14
Shree Ganesh Food Plaza,100,"Bakery,Ice Cream",Bhubaneswar,Jatni,Bakery,None,NEW,NEW
Not Only Paranthas,400,"North Indian,Lebanese",Bhubaneswar,Patia,Quick Bites,Average,3.4,40
Barabati Restaurant,500,Cuisine Varies,Bhubaneswar,Jayadev Vihar,Quick Bites,Average,3.4,31
Cake Studio,300,Bakery,Bhubaneswar,Lakshmi Sagar,Bakery,Average,3.3,23
Hotel Royal,200,Fast Food,Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.0,42
T2H Foods,500,Healthy Food,Bhubaneswar,Kalinga Nagar,Quick Bites,Good,3.5,25
Baskin Robbins,200,Ice Cream,Bhubaneswar,Sahid Nagar,Dessert Parlor,Average,3.3,8
Marwari Rasoi's Chaat Center,200,Street Food,Bhubaneswar,Patia,Quick Bites,Good,3.6,21
Desi Biryani,250,Biryani,Bhubaneswar,Khandagiri,Quick Bites,Average,2.8,56
Darjeeling Maggi House,100,Fast Food,Bhubaneswar,Patia,Quick Bites,Good,3.5,25
Mahima Juice,100,Juices,Bhubaneswar,Chandrasekharpur,Beverage Shop,None,NEW,NEW
Freshkicho,100,Chinese,Bhubaneswar,Patia,Quick Bites,Average,3.2,12
Wow Kitchen,250,"North Indian,Chinese",Bhubaneswar,Jayadev Vihar,Quick Bites,None,NEW,NEW
Red Crab Restaurant,300,"North Indian,Chinese",Bhubaneswar,Nayapalli,Quick Bites,Average,3.2,13
Hotel Grand Central,800,"North Indian,Chinese,Continental",Bhubaneswar,Lakshmi Sagar,Casual Dining,Average,3.2,19
The Junglee Restaurant,500,"North Indian,Chinese,Mughlai",Bhubaneswar,Surya Nagar,Quick Bites,Average,3.1,6
Kwality Wall's,150,Ice Cream,Bhubaneswar,Hotel Pushpak-- Lakshmi Sagar,Dessert Parlor,Good,3.6,18
Big Bites,150,"North Indian,Chinese",Bhubaneswar,Patrapada,Quick Bites,Average,3.3,42
Maa Durga Ropali Chaat,100,Street Food,Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.4,14
Hot Meals,100,Bihari,Bhubaneswar,Patia,Quick Bites,Average,3.4,30
Royal Fast Food,200,"Fast Food,Mughlai",Bhubaneswar,Patia,Quick Bites,Average,3.1,13
Khaaema,300,"North Indian,Chinese",Bhubaneswar,Patia,Quick Bites,Average,2.8,16
Jam Pot,150,"North Indian,Fast Food,Beverages",Bhubaneswar,Jagmohan Nagar,Quick Bites,Average,3.4,21
Kasbaa - Pal Heights,800,Finger Food,Bhubaneswar,Pal Heights-- Jayadev Vihar,Bar,Good,3.5,35
Petoo,400,North Indian,Bhubaneswar,Patia,Quick Bites,Good,3.5,13
Kruti Coffee,450,"Cafe,Italian,Biryani,Pizza,Desserts,Beverages,Continental,Chinese",Bhubaneswar,Patia,Café,Very Good,4.1,407
Amigo Restaurant,800,"Mexican,Continental,Bakery,Chinese,Italian,Momos",Bhubaneswar,Patia,Casual Dining,Very Good,4.1,489
IKKA,400,Chinese,Bhubaneswar,Patia,Quick Bites,Very Good,4.1,126
Chai Break,500,"Italian,Cafe,Chinese,Continental",Bhubaneswar,Patia,Casual Dining,Very Good,4.3,377
Mainland China,1500,Chinese,Bhubaneswar,The Crown-- Nayapalli,Fine Dining,Very Good,4.4,577
Waffle Bites,300,Desserts,Bhubaneswar,Patia,Dessert Parlor,Very Good,4.4,317
Wrapsto,300,Fast Food,Bhubaneswar,Patia,Quick Bites,Very Good,4.1,789
Hi Bhubaneswar,600,"Chinese,North Indian",Bhubaneswar,Patia,Casual Dining,Good,3.8,469
Burger King,500,"Burger,Fast Food",Bhubaneswar,Patia,Quick Bites,Very Good,4.4,141
Breeze - Pal Heights,1500,"North Indian,Chinese,Continental,Thai",Bhubaneswar,Pal Heights-- Jayadev Vihar,Fine Dining,Very Good,4.0,208
Keeva Restaurants & Banquets,800,"North Indian,Mughlai,Chinese,Continental",Bhubaneswar,Khandagiri,Casual Dining,Good,3.7,319
Subway,500,"Healthy Food,Salad,Fast Food",Bhubaneswar,Chandrasekharpur,Quick Bites,Very Good,4.0,335
NTR.9,250,Fast Food,Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.3,512
Eram Rooftop,700,"Asian,Continental",Bhubaneswar,Unit 4,Casual Dining,Good,3.5,404
The Living Room - The Presidency,1000,"Seafood,Mexican,American,Fast Food,North Indian,Chinese",Bhubaneswar,Nayapalli,Casual Dining,Very Good,4.4,292
Venus Multicuisine Restaurant,600,North Indian,Bhubaneswar,Surya Nagar,Casual Dining,Good,3.6,22
MS Gog,300,"North Indian,Chinese",Bhubaneswar,Nayapalli,Quick Bites,Good,3.6,47
Hotel Sony,250,"North Indian,Chinese,South Indian",Bhubaneswar,Baramunda,Quick Bites,Average,3.4,30
Bhumi Food Corner,250,"North Indian,Chinese",Bhubaneswar,Jagmohan Nagar,Quick Bites,Average,3.4,19
Prem Bhai Biriyani,300,"North Indian,Mughlai",Bhubaneswar,Chandrasekharpur,Quick Bites,Good,3.5,34
Badshah Barbeque and Biryani,100,"Mughlai,Indian,Chinese",Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.4,13
Balaji Sweets,200,Mithai,Bhubaneswar,Jagmohan Nagar,Sweet Shop,Average,3.2,22
Royal Biryani Garden,200,"North Indian,Fast Food,Biryani",Bhubaneswar,Patrapada,Quick Bites,Average,3.4,44
Jhanvi's Delight,400,"North Indian,Chinese,Oriya",Bhubaneswar,Patia,Casual Dining,Average,3.1,36
Foodi..z Veg,200,Fast Food,Bhubaneswar,BJB Nagar,Quick Bites,Good,3.5,19
Biryani Republic,200,"Biryani,Indian",Bhubaneswar,Jayadev Vihar,none,Average,3.4,25
Etori,800,"North Indian,Chinese",Bhubaneswar,BJB Nagar,Casual Dining,Average,2.9,17
Food Street,400,Fast Food,Bhubaneswar,Patia,Quick Bites,Good,3.5,20
Wai Wai City,400,"Fast Food,Chinese",Bhubaneswar,BMC Bhawani Mall-- Sahid Nagar,Quick Bites,Average,2.6,23
Vishwa’s Kitchen,200,"Fast Food,North Indian",Bhubaneswar,Jayadev Vihar,Quick Bites,Average,3.4,18
Lucky Dum Biriyani,200,"Biryani,Mughlai",Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.4,23
Biriyani House,300,"North Indian,Chinese",Bhubaneswar,Lakshmi Sagar,Quick Bites,None,NEW,NEW
Moriesh Cafe,200,"Chinese,Momos",Bhubaneswar,Patia,Quick Bites,Average,3.3,26
Hunger's Hut,300,"Indian,Fast Food",Bhubaneswar,Surya Nagar,Quick Bites,Average,3.2,8
Devs Fastfood,200,"Chinese,Fast Food,Biryani,Sandwich,North Indian,Rolls",Bhubaneswar,Patia,Quick Bites,Good,3.6,25
Tasty Tasty Green Chilly,200,"Biryani,Chinese",Bhubaneswar,Jatni,Quick Bites,Average,3.3,19
Priya Fastfood and Hotel,300,"North Indian,Chinese",Bhubaneswar,Nayapalli,Quick Bites,Not rated,-,-
Bengal Kitchen,300,Fast Food,Bhubaneswar,Unit 4,Quick Bites,Average,3.4,25
Smack Momos,200,"Tibetan,Momos",Bhubaneswar,Rasulgarh,Quick Bites,Average,2.8,15
Nimapada Sweets,100,Desserts,Bhubaneswar,Baramunda,Dessert Parlor,Good,3.5,32
Payal Fast Food,200,Fast Food,Bhubaneswar,Jagmohan Nagar,Quick Bites,Good,3.5,22
Kailash Pav Bhaji,200,Fast Food,Bhubaneswar,Patia,Quick Bites,Good,3.6,21
Hunger's Hut,250,Oriya,Bhubaneswar,Patia,Quick Bites,Average,2.6,17
The Taste,300,"Chinese,North Indian",Bhubaneswar,Lakshmi Sagar,Quick Bites,Good,3.5,18
Master Canteen,350,Fast Food,Bhubaneswar,Kharabela Nagar,none,Good,3.7,19
N5 Resturant and Coffee Bar,600,"Cafe,Biryani",Bhubaneswar,Nayapalli,Café,Average,2.9,17
Grill Guys,250,Kebab,Bhubaneswar,Jagmohan Nagar,Quick Bites,Good,3.5,21
Nua Khai Restaurant,450,"North Indian,Chinese",Bhubaneswar,Bapuji Nagar,Casual Dining,Average,2.8,30
The Biriyani Walla,200,"Biryani,Fast Food",Bhubaneswar,Lakshmi Sagar,none,Average,3.3,12
Mmm...,200,"North Indian,Chinese,Seafood",Bhubaneswar,Chandrasekharpur,Casual Dining,Average,3.3,23
Munch,200,"Bakery,Desserts,Fast Food",Bhubaneswar,Jayadev Vihar,Quick Bites,Average,3.3,15
Takeaway,300,"North Indian,Chinese",Bhubaneswar,Bapuji Nagar,Quick Bites,Average,2.8,28
Village Inn,400,"North Indian,Chinese,Mughlai",Bhubaneswar,Nayapalli,Quick Bites,Average,2.5,23
Hyderabadi Special Dum Biriyani,400,Biryani,Bhubaneswar,Nayapalli,Quick Bites,Average,3.3,32
Purani Dilli Restaurant,500,"North Indian,Mughlai",Bhubaneswar,Khandagiri,Casual Dining,Average,3.3,8
Indian Xtacy,400,North Indian,Bhubaneswar,Patia,Casual Dining,Good,3.5,22
Michael The Local Chef,200,Fast Food,Bhubaneswar,Gajapati Nagar,Food Truck,Average,2.8,14
The Aromatico,300,"Chinese,Cafe",Bhubaneswar,Patia,Quick Bites,Average,3.3,7
9th Street Hideaway,750,"Continental,Chinese",Bhubaneswar,Jagmohan Nagar,Casual Dining,Average,3.3,13
Mullick Mahasaya,150,Mithai,Bhubaneswar,Nayapalli,Sweet Shop,Average,3.4,15
King's Landing,500,"Indian,Chinese",Bhubaneswar,Gajapati Nagar,Casual Dining,Good,3.7,83
Tanu's Food Box,250,Biryani,Bhubaneswar,Nayapalli,none,None,NEW,NEW
Hotel Matrushakti,250,"North Indian,Chinese",Bhubaneswar,Khandagiri,Quick Bites,Average,2.9,31
Tea Junction,200,"Tea,Fast Food",Bhubaneswar,Khandagiri,Quick Bites,Average,2.9,21
Out of Town,400,"North Indian,Chinese",Bhubaneswar,Lakshmi Sagar,Casual Dining,Good,3.8,98
Khabar Kolkata,200,Street Food,Bhubaneswar,Patia,Kiosk,Average,3.4,14
Mutton Restaurant,300,Chinese,Bhubaneswar,Forest Park,Quick Bites,Average,3.0,8
Pakwan,300,"North Indian,Chinese",Bhubaneswar,Bapuji Nagar,Casual Dining,Average,3.3,21
Santusti,300,North Indian,Bhubaneswar,Kharabela Nagar,Quick Bites,Average,3.3,24
Foodi..z,200,Fast Food,Bhubaneswar,BJB Nagar,Quick Bites,Average,3.3,9
Nawabi Dum,200,Biryani,Bhubaneswar,Nayapalli,Food Truck,Average,3.4,16
Sai Supriya Restaurant,250,"Indian,Chinese",Bhubaneswar,Baramunda,Casual Dining,Average,3.4,16
9IN9OUT,500,"Fast Food,North Indian",Bhubaneswar,Kalinga Nagar,Quick Bites,Average,3.2,19
Daily Belly,300,"North Indian,Chinese",Bhubaneswar,Baramunda,Casual Dining,Average,2.9,20
BBQ Junction,350,BBQ,Bhubaneswar,Patia,Food Truck,Average,3.3,18
Ghassfhuss Restaurant,600,North Indian,Bhubaneswar,Bapuji Nagar,Casual Dining,Average,3.4,75
Annapurna,200,"Chinese,North Indian,Seafood",Bhubaneswar,Baramunda,Casual Dining,Average,3.3,17
Jyotsna Veg Fast Food,200,"Fast Food,South Indian",Bhubaneswar,Unit 4,Quick Bites,Average,3.2,6
The Regent,600,"North Indian,Chinese,Mughlai",Bhubaneswar,Unit 4,Casual Dining,Average,3.1,18
Ashok Fast Food,150,Street Food,Bhubaneswar,Sahid Nagar,Quick Bites,Good,3.5,22
The Jungle,500,"Indian,Chinese,Mughlai,Thai",Bhubaneswar,Surya Nagar,Quick Bites,Average,3.2,12
Sai Food Hotel & Restaurant,300,"North Indian,Mughlai",Bhubaneswar,Patrapada,Quick Bites,Average,2.9,4
Deshi Ranna,300,"Oriya,Bengali,Mughlai",Bhubaneswar,Patia,Quick Bites,Average,3.3,13
The Biryani House,250,"Biryani,North Indian",Bhubaneswar,Patia,none,Average,2.7,21
Kunhita Fast Food,200,Fast Food,Bhubaneswar,Bapuji Nagar,Quick Bites,Average,3.4,13
Baba Sai Fast Food,300,"Biryani,North Indian,Fast Food",Bhubaneswar,Satya Nagar,Quick Bites,Average,3.4,18
Sai Krushna,300,"Oriya,South Indian",Bhubaneswar,Rasulgarh,Quick Bites,Average,3.2,11
Jagamara Stick Kabab,200,Mughlai,Bhubaneswar,Jagmohan Nagar,Quick Bites,Average,3.3,9
Food Xchange,500,"Chinese,Italian,Mughlai,Tibetan",Bhubaneswar,Chandrasekharpur,Casual Dining,Good,3.6,70
Cake Shop,250,Bakery,Bhubaneswar,Sahid Nagar,Bakery,Good,3.5,19
Ssaanchee's,600,"North Indian,Chinese",Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.3,22
Himalaya Fresh,200,North Indian,Bhubaneswar,Satya Nagar,Quick Bites,Average,3.4,14
Shahi Darbar,400,"North Indian,Chinese,Mughlai",Bhubaneswar,Lakshmi Sagar,Casual Dining,Average,3.4,18
Hyderabadi Biryani Centre,400,"Biryani,Mughlai",Bhubaneswar,Patia,Quick Bites,Average,2.9,17
Hotel KBC,200,Fast Food,Bhubaneswar,Patia,Casual Dining,Average,3.2,15
PUBG,150,"North Indian,Chinese",Bhubaneswar,Jayadev Vihar,none,Average,3.1,5
Tasty Treat,400,"North Indian,Mughlai,Chinese",Bhubaneswar,Patia,none,Average,3.1,15
Soupilicious,250,"North Indian,Chinese",Bhubaneswar,Kharabela Nagar,Quick Bites,Good,3.6,15
Brewberrys,300,"Pizza,Fast Food",Bhubaneswar,Kalinga Nagar,Quick Bites,Average,3.2,14
Arya Sweets,100,"Mithai,Fast Food",Bhubaneswar,Patrapada,Sweet Shop,Average,3.3,13
Maa Hotel,250,"North Indian,Oriya",Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.2,14
Tandoor Hot,300,North Indian,Bhubaneswar,Lakshmi Sagar,none,Good,3.8,91
Ambika Sweets & Snacks,150,Mithai,Bhubaneswar,Jagmohan Nagar,Sweet Shop,Average,3.3,18
Quality Momos,100,Momos,Bhubaneswar,Chandrasekharpur,Quick Bites,None,NEW,NEW
Namaste India,200,"North Indian,Chinese",Bhubaneswar,Patrapada,Casual Dining,Average,3.0,6
Kalinga Bukhara,300,"South Indian,Chinese,Fast Food",Bhubaneswar,Rasulgarh,Quick Bites,Average,3.3,15
Hashtag Chinese,400,"Chinese,Fast Food",Bhubaneswar,Patia,Quick Bites,Average,2.9,11
Foodies,500,"North Indian,Mughlai,Chinese",Bhubaneswar,Khandagiri,Quick Bites,Average,2.9,14
Aragon,300,"Chinese,Mexican,Italian",Bhubaneswar,Chandrasekharpur,none,Average,3.2,9
Hungry Birds,150,"Street Food,Fast Food",Bhubaneswar,Chandrasekharpur,Quick Bites,Good,3.6,73
3 Chef Fast Food,150,Fast Food,Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.3,13
Khana Khazana,400,"North Indian,Chinese",Bhubaneswar,Jagmohan Nagar,Casual Dining,Average,3.2,5
The 3,700,"North Indian,Oriya",Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.1,11
Radhe Radhe Snacks and Juice,150,"Fast Food,Juices,Beverages",Bhubaneswar,Nayapalli,Quick Bites,Average,3.2,13
Hot Food & Foodies,150,"North Indian,Chinese",Bhubaneswar,Lakshmi Sagar,Quick Bites,None,NEW,NEW
Cookies- The Cake Cafe,300,"Cafe,Bakery,Desserts",Bhubaneswar,Gajapati Nagar,none,Good,3.5,7
Magic Masala,250,"Biryani,Fast Food",Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.4,16
Swadist Premium,300,"South Indian,North Indian",Bhubaneswar,Lakshmi Sagar,Quick Bites,Average,3.2,56
Eatarie,250,"North Indian,Chinese",Bhubaneswar,Nayapalli,Casual Dining,Average,3.2,9
Yellow Chillee,250,"North Indian,Fast Food,Biryani",Bhubaneswar,Patia,none,Average,3.0,15
Bombay Biryani & Fast Food,200,Biryani,Bhubaneswar,Kalinga Nagar,Dhaba,Average,2.8,21
Food and Fun,200,"North Indian,Chinese",Bhubaneswar,Kharabela Nagar,Quick Bites,Average,3.1,13
Street Kitchen,150,"North Indian,Chinese",Bhubaneswar,Gajapati Nagar,Quick Bites,None,NEW,NEW
The MS Residency,650,"Chinese,North Indian,Mughlai",Bhubaneswar,Patia,Casual Dining,Average,3.0,6
Sita Ram Sweets,200,Mithai,Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.1,13
Paris Bakery,200,Bakery,Bhubaneswar,Satya Nagar,Bakery,Average,3.3,11
Spice & Chillys,150,"North Indian,Chinese",Bhubaneswar,Jagmohan Nagar,Quick Bites,Average,3.0,8
Baba Sai Fast Food,300,Fast Food,Bhubaneswar,Unit 4,Quick Bites,Average,3.3,18
Hungerout,300,"Mughlai,Chinese,Fast Food",Bhubaneswar,Patia,Quick Bites,Average,3.1,6
Must Eat,450,Fast Food,Bhubaneswar,Chandrasekharpur,Quick Bites,Average,2.7,17
3Q Heritage,500,"North Indian,Chinese,Continental",Bhubaneswar,Chandrasekharpur,Casual Dining,Average,3.0,93
Flames Food Truck,250,Fast Food,Bhubaneswar,Patia,Food Truck,Average,3.3,10
Food Express,200,"North Indian,Chinese",Bhubaneswar,Kharabela Nagar,Quick Bites,Average,2.8,8
Hotel Tazz Odisha,650,"Chinese,Continental,South Indian,North Indian",Bhubaneswar,Ashok Nagar,Casual Dining,Average,3.1,12
Galaxxy Restaurant,300,North Indian,Bhubaneswar,Nayapalli,Casual Dining,Average,3.3,11
Dipu's Glandsmisss Biryani Hub,200,Biryani,Bhubaneswar,Kharabela Nagar,Quick Bites,Average,3.0,10
Go For Eat,300,"Mughlai,North Indian,Chinese",Bhubaneswar,Kalinga Nagar,Quick Bites,Average,3.3,12
Facevook,300,"North Indian,Chinese",Bhubaneswar,Kharabela Nagar,Casual Dining,Average,3.2,6
Annapurna Hotel,100,"North Indian,Chinese,Continental",Bhubaneswar,Jayadev Vihar,Quick Bites,Not rated,-,-
Kapoor's Kitchen,400,Continental,Bhubaneswar,Forest Park,none,Average,3.3,10
Sai Rolls And Noodles,150,"Rolls,Fast Food",Bhubaneswar,Patia,Quick Bites,Not rated,-,-
Maha Laxmi Chaat,100,Street Food,Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.1,4
Eat Streak,250,"North Indian,Chinese,Fast Food",Bhubaneswar,Patia,none,Average,3.1,7
Sri Krishna South Indian,100,South Indian,Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.0,8
Delish Morsel,100,Fast Food,Bhubaneswar,Ashok Nagar,none,Not rated,-,-
Little Italy,400,"North Indian,Pizza",Bhubaneswar,Patia,Quick Bites,Average,2.8,13
Food Inn,200,Fast Food,Bhubaneswar,Khandagiri,Quick Bites,Average,3.2,10
Royal Restaurant,400,"North Indian,Chinese",Bhubaneswar,VSS Nagar,Quick Bites,Average,3.1,5
Sunrise Momos And Sandwiches,150,Fast Food,Bhubaneswar,Patia,none,Average,3.3,5
Wayside Food Park,250,"North Indian,Chinese",Bhubaneswar,Jayadev Vihar,Quick Bites,Not rated,-,-
Mohan's Handi Biriyani,300,"Chinese,Mughlai,North Indian",Bhubaneswar,Sahid Nagar,Quick Bites,Average,3.3,10
Sweet Obsession,500,Bakery,Bhubaneswar,Patia,Bakery,Average,3.2,10
SQ's Receipe,300,"North Indian,Mughlai,Hyderabadi",Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.3,10
Ananda Food Plaza,200,Chinese,Bhubaneswar,Bapuji Nagar,Quick Bites,Average,3.2,6
Maa Bhubaneswari Hotel,500,"Oriya,North Indian",Bhubaneswar,Chandrasekharpur,Quick Bites,Average,3.0,7
Hotel Cinamon,600,"North Indian,Chinese",Bhubaneswar,Patia,Casual Dining,Average,3.2,8
Chicken Addiction,500,"Roast Chicken,Seafood",Bhubaneswar,Patia,Quick Bites,Average,2.9,12
Ghar Ka khana,150,"North Indian,Chinese",Bhubaneswar,Chandrasekharpur,Quick Bites,None,NEW,NEW
Hangout,450,"North Indian,South Indian,Fast Food",Bhubaneswar,Hotel Sutrupti-- Unit 4,Casual Dining,Average,3.2,10
The Hygienic,600,"North Indian,Chinese,Mughlai",Bhubaneswar,Sahid Nagar,Casual Dining,Average,3.1,8
Om Sai South Indian Tiffin,300,North Indian,Bhubaneswar,Sahid Nagar,none,Average,3.2,9
Fire & Flame,500,"North Indian,Chinese",Bhubaneswar,Patia,Casual Dining,Not rated,-,-
U Me & Momos,300,"Fast Food,Momos",Bhubaneswar,Patia,Quick Bites,Average,3.2,9
Paradise Delight,400,North Indian,Bhubaneswar,Khandagiri,Quick Bites,None,NEW,NEW
Bengali Fast Food,150,Fast Food,Bhubaneswar,Patia,Quick Bites,Not rated,-,-
Wow! Momo,400,"Tibetan,Momos",Bhubaneswar,Sahid Nagar,Quick Bites,Very Good,4.0,269
Chancellor Restaurant,200,"North Indian,South Indian,Continental,Chinese",Bhubaneswar,Unit 4,Casual Dining,Good,3.8,338
